epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.0949999988079071,,2.308126211166382,,
0,99,,0.13718749582767487,,2.2831180095672607,,
0,149,,0.1484375,,2.270162582397461,,
0,199,,0.15156249701976776,,2.2606911659240723,,
0,218,0.13139000535011292,,2.29475998878479,,,
1,249,,0.14874999225139618,,2.259502649307251,,
1,299,,0.14781250059604645,,2.262845277786255,,
1,349,,0.14781250059604645,,2.269320011138916,,
1,399,,0.15031249821186066,,2.2635903358459473,,
1,437,0.15018856525421143,,2.2611465454101562,,,
2,449,,0.15156249701976776,,2.2590649127960205,,
2,499,,0.1434374898672104,,2.2615959644317627,,
2,549,,0.14749999344348907,,2.2546188831329346,,
2,599,,0.1459375023841858,,2.2639455795288086,,
2,649,,0.1471875011920929,,2.2570960521698,,
2,656,0.15064571797847748,,2.2597222328186035,,,
3,699,,0.15312500298023224,,2.2584214210510254,,
3,749,,0.15406249463558197,,2.259159803390503,,
3,799,,0.1512499898672104,,2.254711866378784,,
3,849,,0.15281249582767487,,2.2551305294036865,,
3,875,0.15101571381092072,,2.2588143348693848,,,
4,899,,0.15562500059604645,,2.25736665725708,,
4,949,,0.14031249284744263,,2.266843318939209,,
4,999,,0.15031249821186066,,2.2595081329345703,,
4,1049,,0.14156249165534973,,2.2620925903320312,,
4,1094,,,,,0.15049999952316284,2.2573118209838867
4,1094,0.15113714337348938,,2.2580010890960693,,,
5,1099,,0.15281249582767487,,2.263040065765381,,
5,1149,,0.14781250059604645,,2.260258674621582,,
5,1199,,0.1509374976158142,,2.256047010421753,,
5,1249,,0.14156249165534973,,2.2664237022399902,,
5,1299,,0.15281249582767487,,2.2510268688201904,,
5,1313,0.15129856765270233,,2.257460832595825,,,
6,1349,,0.15343749523162842,,2.256227970123291,,
6,1399,,0.1484375,,2.259937047958374,,
6,1449,,0.14937499165534973,,2.259281873703003,,
6,1499,,0.1521874964237213,,2.2554819583892822,,
6,1532,0.15166571736335754,,2.256805181503296,,,
7,1549,,0.14781250059604645,,2.258302688598633,,
7,1599,,0.15187498927116394,,2.256618022918701,,
7,1649,,0.16187499463558197,,2.2454164028167725,,
7,1699,,0.1521874964237213,,2.250368595123291,,
7,1749,,0.15156249701976776,,2.247027635574341,,
7,1751,0.15492571890354156,,2.251922607421875,,,
8,1799,,0.1615625023841858,,2.2419958114624023,,
8,1849,,0.16062499582767487,,2.238037347793579,,
8,1899,,0.1603125035762787,,2.2365052700042725,,
8,1949,,0.1681250035762787,,2.220737934112549,,
8,1970,0.1615142822265625,,2.2337543964385986,,,
9,1999,,0.1681250035762787,,2.2114310264587402,,
9,2049,,0.17093749344348907,,2.2121284008026123,,
9,2099,,0.17249999940395355,,2.201261520385742,,
9,2149,,0.18468749523162842,,2.1855127811431885,,
9,2189,,,,,0.1793142855167389,2.187974691390991
9,2189,0.17374856770038605,,2.20259952545166,,,
10,2199,,0.19218750298023224,,2.173168420791626,,
10,2249,,0.17781250178813934,,2.175999164581299,,
10,2299,,0.18031249940395355,,2.1751041412353516,,
10,2349,,0.19187499582767487,,2.1700189113616943,,
10,2399,,0.1899999976158142,,2.169041395187378,,
10,2408,0.18618428707122803,,2.1732468605041504,,,
11,2449,,0.19968749582767487,,2.150977849960327,,
11,2499,,0.18906249105930328,,2.1481833457946777,,
11,2549,,0.19187499582767487,,2.140357255935669,,
11,2599,,0.1965624988079071,,2.1416306495666504,,
11,2627,0.19619856774806976,,2.1487324237823486,,,
12,2649,,0.2056249976158142,,2.131187677383423,,
12,2699,,0.2084375023841858,,2.1284689903259277,,
12,2749,,0.21687500178813934,,2.117309093475342,,
12,2799,,0.20937499403953552,,2.1205434799194336,,
12,2846,0.20567713677883148,,2.1243040561676025,,,
13,2849,,0.2121874988079071,,2.110997438430786,,
13,2899,,0.2162500023841858,,2.1082406044006348,,
13,2949,,0.21406249701976776,,2.110973834991455,,
13,2999,,0.2109375,,2.1077613830566406,,
13,3049,,0.22312499582767487,,2.1081249713897705,,
13,3065,0.2128099948167801,,2.1046760082244873,,,
14,3099,,0.21718749403953552,,2.093916416168213,,
14,3149,,0.21937499940395355,,2.088108539581299,,
14,3199,,0.21968749165534973,,2.0893373489379883,,
14,3249,,0.21875,,2.088742971420288,,
14,3284,,,,,0.21567143499851227,2.091456651687622
14,3284,0.21934856474399567,,2.089210271835327,,,
15,3299,,0.22343748807907104,,2.0756406784057617,,
15,3349,,0.21968749165534973,,2.083225965499878,,
15,3399,,0.22312499582767487,,2.0799474716186523,,
15,3449,,0.21906249225139618,,2.081986665725708,,
15,3499,,0.22499999403953552,,2.0753672122955322,,
15,3503,0.22420571744441986,,2.077836513519287,,,
16,3549,,0.22468750178813934,,2.0739991664886475,,
16,3599,,0.23281249403953552,,2.0731287002563477,,
16,3649,,0.22593750059604645,,2.0745301246643066,,
16,3699,,0.22218748927116394,,2.0753579139709473,,
16,3722,0.22838428616523743,,2.0689897537231445,,,
17,3749,,0.22968749701976776,,2.062129497528076,,
17,3799,,0.22624999284744263,,2.0647008419036865,,
17,3849,,0.2371874898672104,,2.0634474754333496,,
17,3899,,0.2356249988079071,,2.057405710220337,,
17,3941,0.23078571259975433,,2.06247615814209,,,
18,3949,,0.24562498927116394,,2.0494439601898193,,
18,3999,,0.2381249964237213,,2.055054187774658,,
18,4049,,0.2318749874830246,,2.0536746978759766,,
18,4099,,0.22718749940395355,,2.0565645694732666,,
18,4149,,0.2303124964237213,,2.0577423572540283,,
18,4160,0.23366856575012207,,2.056337594985962,,,
19,4199,,0.23593749105930328,,2.053466558456421,,
19,4249,,0.2421875,,2.050689935684204,,
19,4299,,0.2396874874830246,,2.03661847114563,,
19,4349,,0.23906248807907104,,2.047081470489502,,
19,4379,,,,,0.22658571600914001,2.0642752647399902
19,4379,0.23721714317798615,,2.0499415397644043,,,
20,4399,,0.24406249821186066,,2.0415070056915283,,
20,4449,,0.24156250059604645,,2.0482115745544434,,
20,4499,,0.2381249964237213,,2.0423150062561035,,
20,4549,,0.2462499886751175,,2.032381296157837,,
20,4598,0.24240714311599731,,2.040085792541504,,,
21,4599,,0.24374999105930328,,2.035397529602051,,
21,4649,,0.24906249344348907,,2.028191328048706,,
21,4699,,0.2462499886751175,,2.0254650115966797,,
21,4749,,0.24687498807907104,,2.0224335193634033,,
21,4799,,0.2474999874830246,,2.0285935401916504,,
21,4817,0.24864856898784637,,2.0256242752075195,,,
22,4849,,0.2462499886751175,,2.0236525535583496,,
22,4899,,0.25062498450279236,,2.0163791179656982,,
22,4949,,0.25468748807907104,,2.0124025344848633,,
22,4999,,0.2615624964237213,,2.0116143226623535,,
22,5036,0.2549957036972046,,2.011033296585083,,,
23,5049,,0.2603124976158142,,1.9968417882919312,,
23,5099,,0.2606250047683716,,1.9993611574172974,,
23,5149,,0.2565625011920929,,1.9947277307510376,,
23,5199,,0.26124998927116394,,1.9938156604766846,,
23,5249,,0.26874998211860657,,1.9883525371551514,,
23,5255,0.26240286231040955,,1.9945794343948364,,,
24,5299,,0.27781248092651367,,1.9740653038024902,,
24,5349,,0.27031248807907104,,1.97786283493042,,
24,5399,,0.2746874988079071,,1.9605140686035156,,
24,5449,,0.2759374976158142,,1.9759762287139893,,
24,5474,,,,,0.2534714341163635,2.000213384628296
24,5474,0.27023428678512573,,1.9763036966323853,,,
25,5499,,0.28125,,1.9581763744354248,,
25,5549,,0.2874999940395355,,1.9534153938293457,,
25,5599,,0.27687498927116394,,1.952844262123108,,
25,5649,,0.2868749797344208,,1.9549463987350464,,
25,5693,0.27874428033828735,,1.9565317630767822,,,
26,5699,,0.28968748450279236,,1.936140775680542,,
26,5749,,0.2918750047683716,,1.937382459640503,,
26,5799,,0.28718748688697815,,1.9439419507980347,,
26,5849,,0.28343749046325684,,1.9394052028656006,,
26,5899,,0.2928124964237213,,1.9239157438278198,,
26,5912,0.288217157125473,,1.9347842931747437,,,
27,5949,,0.3071874976158142,,1.9240647554397583,,
27,5999,,0.29781249165534973,,1.9082107543945312,,
27,6049,,0.29624998569488525,,1.9112799167633057,,
27,6099,,0.2984375059604645,,1.8997628688812256,,
27,6131,0.2973400056362152,,1.9123533964157104,,,
28,6149,,0.31312498450279236,,1.8853262662887573,,
28,6199,,0.30562499165534973,,1.8955477476119995,,
28,6249,,0.3071874976158142,,1.8867721557617188,,
28,6299,,0.30031248927116394,,1.8906216621398926,,
28,6349,,0.3187499940395355,,1.8779820203781128,,
28,6350,0.307474285364151,,1.8880140781402588,,,
29,6399,,0.31437498331069946,,1.8649691343307495,,
29,6449,,0.3112500011920929,,1.8668115139007568,,
29,6499,,0.31468749046325684,,1.8699860572814941,,
29,6549,,0.3271874785423279,,1.8506522178649902,,
29,6569,,,,,0.29828572273254395,1.8980133533477783
29,6569,0.3170457184314728,,1.864591121673584,,,
30,6599,,0.3284375071525574,,1.8406656980514526,,
30,6649,,0.3265624940395355,,1.8348220586776733,,
30,6699,,0.32468748092651367,,1.8446934223175049,,
30,6749,,0.3253124952316284,,1.8414998054504395,,
30,6788,0.3275228440761566,,1.839202642440796,,,
31,6799,,0.3449999988079071,,1.8156020641326904,,
31,6849,,0.3343749940395355,,1.8206390142440796,,
31,6899,,0.3331249952316284,,1.8108330965042114,,
31,6949,,0.34031248092651367,,1.8145685195922852,,
31,6999,,0.34187498688697815,,1.8178695440292358,,
31,7007,0.33823999762535095,,1.8142980337142944,,,
32,7049,,0.3462499976158142,,1.7966058254241943,,
32,7099,,0.35499998927116394,,1.7798056602478027,,
32,7149,,0.3487499952316284,,1.7832272052764893,,
32,7199,,0.3490625023841858,,1.7783256769180298,,
32,7226,0.3481285572052002,,1.790048360824585,,,
33,7249,,0.35593748092651367,,1.7701568603515625,,
33,7299,,0.35624998807907104,,1.770422339439392,,
33,7349,,0.3606249988079071,,1.7649459838867188,,
33,7399,,0.35874998569488525,,1.7596478462219238,,
33,7445,0.35785284638404846,,1.7645424604415894,,,
34,7449,,0.3721874952316284,,1.7455404996871948,,
34,7499,,0.3671875,,1.742091417312622,,
34,7549,,0.36531248688697815,,1.733526587486267,,
