epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.10624999552965164,,2.3045742511749268,,
0,99,,0.14499999582767487,,2.2716145515441895,,
0,149,,0.14218749105930328,,2.2701637744903564,,
0,199,,0.15562500059604645,,2.2609856128692627,,
0,218,0.13435713946819305,,2.2890303134918213,,,
1,249,,0.14937499165534973,,2.259458065032959,,
1,299,,0.1512499898672104,,2.262366533279419,,
1,349,,0.1446875035762787,,2.2678110599517822,,
1,399,,0.1537500023841858,,2.2623350620269775,,
1,437,0.15053999423980713,,2.2602930068969727,,,
2,449,,0.14281249046325684,,2.2578132152557373,,
2,499,,0.1471875011920929,,2.2601120471954346,,
2,549,,0.14562499523162842,,2.253903388977051,,
2,599,,0.14781250059604645,,2.2634525299072266,,
2,649,,0.15343749523162842,,2.255424737930298,,
2,656,0.15086428821086884,,2.258681297302246,,,
3,699,,0.14906249940395355,,2.257701873779297,,
3,749,,0.1550000011920929,,2.2578136920928955,,
3,799,,0.1550000011920929,,2.253408908843994,,
3,849,,0.15781249105930328,,2.253631591796875,,
3,875,0.1513228565454483,,2.2576868534088135,,,
4,899,,0.1537500023841858,,2.256112575531006,,
4,949,,0.14093749225139618,,2.266319513320923,,
4,999,,0.15468749403953552,,2.2585859298706055,,
4,1049,,0.14656250178813934,,2.261669397354126,,
4,1094,,,,,0.1508571356534958,2.2568228244781494
4,1094,0.15125428140163422,,2.257190465927124,,,
5,1099,,0.1525000035762787,,2.2629499435424805,,
5,1149,,0.15187498927116394,,2.2590491771698,,
5,1199,,0.14749999344348907,,2.2557389736175537,,
5,1249,,0.14218749105930328,,2.265368700027466,,
5,1299,,0.15718749165534973,,2.2494657039642334,,
5,1313,0.15156857669353485,,2.256936550140381,,,
6,1349,,0.15281249582767487,,2.256070137023926,,
6,1399,,0.14874999225139618,,2.2596755027770996,,
6,1449,,0.14749999344348907,,2.259404182434082,,
6,1499,,0.15312500298023224,,2.2558438777923584,,
6,1532,0.1513771414756775,,2.2568633556365967,,,
7,1549,,0.1484375,,2.260545015335083,,
7,1599,,0.14937499165534973,,2.259200096130371,,
7,1649,,0.15937499701976776,,2.2487239837646484,,
7,1699,,0.15062499046325684,,2.256075382232666,,
7,1749,,0.15062499046325684,,2.255887985229492,,
7,1751,0.1516857147216797,,2.2566978931427,,,
8,1799,,0.1525000035762787,,2.2609922885894775,,
8,1849,,0.15031249821186066,,2.2592897415161133,,
8,1899,,0.15062499046325684,,2.25618314743042,,
8,1949,,0.15156249701976776,,2.2561066150665283,,
8,1970,0.15183570981025696,,2.256629705429077,,,
9,1999,,0.14687499403953552,,2.2579262256622314,,
9,2049,,0.15156249701976776,,2.2601020336151123,,
9,2099,,0.14937499165534973,,2.255441904067993,,
9,2149,,0.15812499821186066,,2.251699447631836,,
9,2189,,,,,0.15129999816417694,2.256636619567871
9,2189,0.15154285728931427,,2.25654673576355,,,
10,2199,,0.15718749165534973,,2.245971918106079,,
10,2249,,0.1537500023841858,,2.250453233718872,,
10,2299,,0.14406250417232513,,2.262289524078369,,
10,2349,,0.1512499898672104,,2.2605156898498535,,
10,2399,,0.13843749463558197,,2.260535717010498,,
10,2408,0.1518557071685791,,2.256481409072876,,,
11,2449,,0.16093750298023224,,2.2524306774139404,,
11,2499,,0.15406249463558197,,2.255608320236206,,
11,2549,,0.1459375023841858,,2.2526803016662598,,
11,2599,,0.1509374976158142,,2.2586753368377686,,
11,2627,0.15189142525196075,,2.2564706802368164,,,
12,2649,,0.15062499046325684,,2.253692626953125,,
12,2699,,0.15718749165534973,,2.255094051361084,,
12,2749,,0.1603125035762787,,2.2525899410247803,,
12,2799,,0.1471875011920929,,2.259340286254883,,
12,2846,0.15215285122394562,,2.256348133087158,,,
13,2849,,0.1574999988079071,,2.254138469696045,,
13,2899,,0.14812499284744263,,2.258226156234741,,
13,2949,,0.14749999344348907,,2.2637696266174316,,
13,2999,,0.1525000035762787,,2.2592856884002686,,
13,3049,,0.15593749284744263,,2.2618069648742676,,
13,3065,0.15198856592178345,,2.256183624267578,,,
14,3099,,0.15156249701976776,,2.2644731998443604,,
14,3149,,0.15437500178813934,,2.2475881576538086,,
14,3199,,0.15625,,2.2524917125701904,,
14,3249,,0.14937499165534973,,2.255246877670288,,
14,3284,,,,,0.1508571356534958,2.2570481300354004
14,3284,0.1522628515958786,,2.25614070892334,,,
15,3299,,0.15687499940395355,,2.2525837421417236,,
15,3349,,0.14749999344348907,,2.25820255279541,,
15,3399,,0.14687499403953552,,2.2575221061706543,,
15,3449,,0.15031249821186066,,2.2557201385498047,,
15,3499,,0.15718749165534973,,2.2516870498657227,,
15,3503,0.15236571431159973,,2.2559142112731934,,,
16,3549,,0.14656250178813934,,2.260833501815796,,
16,3599,,0.14749999344348907,,2.260847568511963,,
16,3649,,0.1615625023841858,,2.2521893978118896,,
16,3699,,0.15531249344348907,,2.2510716915130615,,
16,3722,0.15374857187271118,,2.2519712448120117,,,
17,3749,,0.1525000035762787,,2.232943058013916,,
17,3799,,0.16374999284744263,,2.237380027770996,,
17,3849,,0.16312499344348907,,2.2258224487304688,,
17,3899,,0.1681250035762787,,2.2175204753875732,,
17,3941,0.1631699949502945,,2.2280118465423584,,,
18,3949,,0.1665624976158142,,2.2072207927703857,,
18,3999,,0.1706250011920929,,2.207571506500244,,
18,4049,,0.17249999940395355,,2.201153039932251,,
18,4099,,0.17156249284744263,,2.201488494873047,,
18,4149,,0.1759374886751175,,2.1929984092712402,,
18,4160,0.17264285683631897,,2.2022275924682617,,,
19,4199,,0.18062499165534973,,2.183197498321533,,
19,4249,,0.17874999344348907,,2.1795847415924072,,
19,4299,,0.18406249582767487,,2.1680192947387695,,
19,4349,,0.1809374988079071,,2.1685104370117188,,
19,4379,,,,,0.18367142975330353,2.1672914028167725
19,4379,0.18206000328063965,,2.176927089691162,,,
20,4399,,0.1821874976158142,,2.1620612144470215,,
20,4449,,0.1903124898672104,,2.1635634899139404,,
20,4499,,0.1940625011920929,,2.155592203140259,,
20,4549,,0.1887499988079071,,2.140164375305176,,
20,4598,0.1892985701560974,,2.1574387550354004,,,
21,4599,,0.19218750298023224,,2.1459012031555176,,
21,4649,,0.19374999403953552,,2.1515111923217773,,
21,4699,,0.19562499225139618,,2.1445775032043457,,
21,4749,,0.19218750298023224,,2.141221046447754,,
21,4799,,0.18687500059604645,,2.145885467529297,,
21,4817,0.1942114233970642,,2.1451454162597656,,,
22,4849,,0.19374999403953552,,2.1408302783966064,,
22,4899,,0.1875,,2.1461799144744873,,
22,4949,,0.20468749105930328,,2.132291316986084,,
22,4999,,0.1978124976158142,,2.136761426925659,,
22,5036,0.19757142663002014,,2.1365432739257812,,,
23,5049,,0.20250000059604645,,2.1365888118743896,,
23,5099,,0.203125,,2.1357126235961914,,
23,5149,,0.19562499225139618,,2.127933979034424,,
23,5199,,0.203125,,2.130948781967163,,
23,5249,,0.19999998807907104,,2.126702308654785,,
23,5255,0.2004171460866928,,2.1293327808380127,,,
24,5299,,0.20156249403953552,,2.1236276626586914,,
24,5349,,0.20624999701976776,,2.1260902881622314,,
24,5399,,0.20499999821186066,,2.1188488006591797,,
24,5449,,0.1953125,,2.130307197570801,,
24,5474,,,,,0.20025713741779327,2.1290132999420166
24,5474,0.20236285030841827,,2.1250200271606445,,,
25,5499,,0.20406249165534973,,2.1243295669555664,,
25,5549,,0.2059374898672104,,2.1079506874084473,,
25,5599,,0.1993749886751175,,2.122577428817749,,
25,5649,,0.20656248927116394,,2.1218700408935547,,
25,5693,0.20382000505924225,,2.1225574016571045,,,
26,5699,,0.2084375023841858,,2.1194775104522705,,
26,5749,,0.21062499284744263,,2.1138951778411865,,
26,5799,,0.20125000178813934,,2.1225411891937256,,
26,5849,,0.20499999821186066,,2.1173391342163086,,
26,5899,,0.20499999821186066,,2.1203463077545166,,
26,5912,0.20568713545799255,,2.1190359592437744,,,
27,5949,,0.20499999821186066,,2.1187591552734375,,
27,5999,,0.20999999344348907,,2.1159942150115967,,
27,6049,,0.20218749344348907,,2.123683214187622,,
27,6099,,0.21124999225139618,,2.11186146736145,,
27,6131,0.2072785645723343,,2.116570472717285,,,
28,6149,,0.2137499898672104,,2.1082699298858643,,
28,6199,,0.2175000011920929,,2.1143746376037598,,
28,6249,,0.20874999463558197,,2.115293025970459,,
28,6299,,0.20125000178813934,,2.116816520690918,,
28,6349,,0.19999998807907104,,2.120025873184204,,
28,6350,0.20787571370601654,,2.1153788566589355,,,
