epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.11999999731779099,,2.2998621463775635,,
0,99,,0.14000000059604645,,2.2789316177368164,,
0,149,,0.1521874964237213,,2.261261224746704,,
0,199,,0.14499999582767487,,2.2609212398529053,,
0,218,0.13299143314361572,,2.295513868331909,,,
1,249,,0.15031249821186066,,2.256748676300049,,
1,299,,0.1459375023841858,,2.26458477973938,,
1,349,,0.14656250178813934,,2.2607076168060303,,
1,399,,0.16062499582767487,,2.261136054992676,,
1,437,0.1502557098865509,,2.26088285446167,,,
2,449,,0.1574999988079071,,2.2555344104766846,,
2,499,,0.1509374976158142,,2.2587928771972656,,
2,549,,0.14374999701976776,,2.2606899738311768,,
2,599,,0.1459375023841858,,2.2598390579223633,,
2,649,,0.14999999105930328,,2.2618534564971924,,
2,656,0.15101000666618347,,2.258812427520752,,,
3,699,,0.14656250178813934,,2.2613821029663086,,
3,749,,0.1550000011920929,,2.253544330596924,,
3,799,,0.14937499165534973,,2.263186454772949,,
3,849,,0.1431249976158142,,2.2593653202056885,,
3,875,0.15155142545700073,,2.2577292919158936,,,
4,899,,0.15406249463558197,,2.2587273120880127,,
4,949,,0.14812499284744263,,2.254265069961548,,
4,999,,0.15281249582767487,,2.2613494396209717,,
4,1049,,0.15656249225139618,,2.255236864089966,,
4,1094,,,,,0.1509857177734375,2.2588205337524414
4,1094,0.15137284994125366,,2.2571849822998047,,,
5,1099,,0.1496874988079071,,2.2613275051116943,,
5,1149,,0.1587499976158142,,2.2529914379119873,,
5,1199,,0.15343749523162842,,2.257112741470337,,
5,1249,,0.15843749046325684,,2.253464698791504,,
5,1299,,0.14906249940395355,,2.2632944583892822,,
5,1313,0.15197142958641052,,2.2569215297698975,,,
6,1349,,0.15781249105930328,,2.253904104232788,,
6,1399,,0.15468749403953552,,2.2484545707702637,,
6,1449,,0.15031249821186066,,2.2542717456817627,,
6,1499,,0.15281249582767487,,2.259361982345581,,
6,1532,0.15205857157707214,,2.2567999362945557,,,
7,1549,,0.15187498927116394,,2.2560431957244873,,
7,1599,,0.1521874964237213,,2.2555365562438965,,
7,1649,,0.14656250178813934,,2.2558634281158447,,
7,1699,,0.15343749523162842,,2.2528886795043945,,
7,1749,,0.14749999344348907,,2.2506964206695557,,
7,1751,0.15183714032173157,,2.256639242172241,,,
8,1799,,0.1496874988079071,,2.261772871017456,,
8,1849,,0.15156249701976776,,2.2600646018981934,,
8,1899,,0.14656250178813934,,2.2600960731506348,,
