epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.11562499403953552,,2.300513505935669,,
0,99,,0.14124999940395355,,2.271073579788208,,
0,149,,0.15562500059604645,,2.2601447105407715,,
0,199,,0.13875000178813934,,2.258188247680664,,
0,218,0.13514713943004608,,2.294455051422119,,,
1,249,,0.14937499165534973,,2.256211042404175,,
1,299,,0.14499999582767487,,2.2645294666290283,,
1,349,,0.1496874988079071,,2.260162591934204,,
1,399,,0.15718749165534973,,2.2597763538360596,,
1,437,0.15045428276062012,,2.260087013244629,,,
2,449,,0.15281249582767487,,2.2549660205841064,,
2,499,,0.15406249463558197,,2.2577390670776367,,
2,549,,0.14499999582767487,,2.2607216835021973,,
2,599,,0.14249999821186066,,2.2595531940460205,,
2,649,,0.14624999463558197,,2.262523651123047,,
2,656,0.15124428272247314,,2.2581658363342285,,,
3,699,,0.14874999225139618,,2.2604355812072754,,
3,749,,0.15656249225139618,,2.252936363220215,,
3,799,,0.15187498927116394,,2.262983798980713,,
3,849,,0.14499999582767487,,2.2590391635894775,,
3,875,0.15156571567058563,,2.257373332977295,,,
4,899,,0.15406249463558197,,2.259047269821167,,
4,949,,0.15406249463558197,,2.254286527633667,,
4,999,,0.1521874964237213,,2.2610530853271484,,
4,1049,,0.15406249463558197,,2.255054473876953,,
4,1094,,,,,0.15072856843471527,2.2587170600891113
4,1094,0.15166999399662018,,2.256990671157837,,,
5,1099,,0.14937499165534973,,2.261352777481079,,
5,1149,,0.1509374976158142,,2.252990961074829,,
5,1199,,0.14999999105930328,,2.2567014694213867,,
5,1249,,0.15406249463558197,,2.253547430038452,,
5,1299,,0.14906249940395355,,2.2632808685302734,,
5,1313,0.15191714465618134,,2.256856918334961,,,
6,1349,,0.15656249225139618,,2.253425359725952,,
6,1399,,0.1550000011920929,,2.248115301132202,,
6,1449,,0.1512499898672104,,2.25388765335083,,
6,1499,,0.1512499898672104,,2.259315013885498,,
6,1532,0.15158285200595856,,2.2567808628082275,,,
7,1549,,0.15343749523162842,,2.2558746337890625,,
7,1599,,0.1525000035762787,,2.25577449798584,,
7,1649,,0.15343749523162842,,2.255697011947632,,
7,1699,,0.15312500298023224,,2.2531676292419434,,
7,1749,,0.1496874988079071,,2.2505056858062744,,
7,1751,0.15184570848941803,,2.256686210632324,,,
8,1799,,0.1459375023841858,,2.261728286743164,,
8,1849,,0.1525000035762787,,2.2603492736816406,,
8,1899,,0.1496874988079071,,2.260068416595459,,
8,1949,,0.15343749523162842,,2.2572946548461914,,
8,1970,0.15181857347488403,,2.256690263748169,,,
9,1999,,0.14999999105930328,,2.256526231765747,,
9,2049,,0.15156249701976776,,2.257510185241699,,
9,2099,,0.14656250178813934,,2.256088972091675,,
9,2149,,0.1459375023841858,,2.2634615898132324,,
9,2189,,,,,0.15158571302890778,2.258854627609253
9,2189,0.1517857164144516,,2.2566170692443848,,,
10,2199,,0.1587499976158142,,2.247762680053711,,
10,2249,,0.15781249105930328,,2.2541425228118896,,
10,2299,,0.15593749284744263,,2.253112554550171,,
10,2349,,0.1496874988079071,,2.2646989822387695,,
10,2399,,0.1521874964237213,,2.2557907104492188,,
10,2408,0.1522757112979889,,2.256436586380005,,,
11,2449,,0.1550000011920929,,2.257694721221924,,
11,2499,,0.15625,,2.250246047973633,,
11,2549,,0.14937499165534973,,2.251955986022949,,
11,2599,,0.1590624898672104,,2.237884759902954,,
11,2627,0.1551128625869751,,2.248480796813965,,,
12,2649,,0.16062499582767487,,2.2308766841888428,,
12,2699,,0.16624999046325684,,2.230407238006592,,
12,2749,,0.16093750298023224,,2.230255603790283,,
12,2799,,0.1678124964237213,,2.2243611812591553,,
