epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
36,8049,,0.2887499928474426,,1.913867473602295,,
36,8099,,0.2971875071525574,,1.87076997756958,,
36,8102,0.2724500000476837,,1.9528664350509644,,,
37,8149,,0.31718748807907104,,1.8225717544555664,,
37,8199,,0.29093748331069946,,1.8738497495651245,,
37,8249,,0.3449999988079071,,1.758198857307434,,
37,8299,,0.33249998092651367,,1.7634482383728027,,
37,8321,0.31812429428100586,,1.7975541353225708,,,
38,8349,,0.35593748092651367,,1.6768718957901,,
38,8399,,0.3425000011920929,,1.7068694829940796,,
38,8449,,0.36656248569488525,,1.6217036247253418,,
38,8499,,0.36124998331069946,,1.6289383172988892,,
38,8540,0.3648799955844879,,1.6298454999923706,,,
39,8549,,0.3740624785423279,,1.568423867225647,,
39,8599,,0.429999977350235,,1.4595427513122559,,
39,8649,,0.4181250035762787,,1.4604114294052124,,
39,8699,,0.33812499046325684,,1.7436249256134033,,
39,8749,,0.4449999928474426,,1.3775238990783691,,
39,8759,,,,,0.4188857078552246,1.435983657836914
39,8759,0.4127785861492157,,1.4667896032333374,,,
40,8799,,0.4546874761581421,,1.3150601387023926,,
40,8849,,0.48249998688697815,,1.2788763046264648,,
40,8899,,0.3671875,,1.5610089302062988,,
40,8949,,0.46937498450279236,,1.2641209363937378,,
40,8978,0.46481141448020935,,1.300088882446289,,,
41,8999,,0.4599999785423279,,1.3154182434082031,,
41,9049,,0.5440624952316284,,1.0935962200164795,,
41,9099,,0.5143749713897705,,1.1331835985183716,,
41,9149,,0.4568749964237213,,1.2409276962280273,,
41,9197,0.5210628509521484,,1.1364930868148804,,,
42,9199,,0.5818749666213989,,1.0162500143051147,,
42,9249,,0.5424999594688416,,1.0553619861602783,,
42,9299,,0.5728124976158142,,1.007481575012207,,
42,9349,,0.5840625166893005,,0.9740281105041504,,
42,9399,,0.6365624666213989,,0.8879095315933228,,
42,9416,0.5621671676635742,,1.0215275287628174,,,
43,9449,,0.6668750047683716,,0.8482357263565063,,
43,9499,,0.6131249666213989,,0.9081442356109619,,
43,9549,,0.6434375047683716,,0.855254054069519,,
43,9599,,0.621874988079071,,0.8953301906585693,,
43,9635,0.6187714338302612,,0.8979311585426331,,,
44,9649,,0.6193749904632568,,0.8965548872947693,,
44,9699,,0.6678124666213989,,0.8012062311172485,,
44,9749,,0.7046874761581421,,0.7387209534645081,,
44,9799,,0.6612499952316284,,0.8087969422340393,,
44,9849,,0.6990624666213989,,0.7281277179718018,,
44,9854,,,,,0.6784999966621399,0.759979248046875
44,9854,0.6495043039321899,,0.8294597268104553,,,
45,9899,,0.6903125047683716,,0.7300592660903931,,
45,9949,,0.5668749809265137,,0.971022367477417,,
45,9999,,0.7196874618530273,,0.7063267230987549,,
45,10049,,0.6928125023841858,,0.7317733764648438,,
45,10073,0.6733599901199341,,0.8017295598983765,,,
46,10099,,0.765625,,0.6233395934104919,,
46,10149,,0.6206249594688416,,0.8281505107879639,,
46,10199,,0.7293750047683716,,0.6667385697364807,,
46,10249,,0.6040624976158142,,0.8279348611831665,,
46,10292,0.707047164440155,,0.699805736541748,,,
47,10299,,0.7828124761581421,,0.5875606536865234,,
47,10349,,0.8096874952316284,,0.5579400658607483,,
47,10399,,0.5856249928474426,,0.8454328775405884,,
47,10449,,0.7943750023841858,,0.5588774681091309,,
47,10499,,0.74281245470047,,0.6330606341362,,
47,10511,0.742311418056488,,0.6315980553627014,,,
48,10549,,0.6231249570846558,,0.7662129402160645,,
48,10599,,0.7899999618530273,,0.5617077350616455,,
48,10649,,0.7540624737739563,,0.5859406590461731,,
48,10699,,0.6893749833106995,,0.6961639523506165,,
48,10730,0.7571642994880676,,0.6020744442939758,,,
49,10749,,0.7890625,,0.5387158989906311,,
49,10799,,0.6003124713897705,,0.8095161318778992,,
49,10849,,0.8499999642372131,,0.4598653316497803,,
49,10899,,0.7481249570846558,,0.5977498888969421,,
49,10949,,0.7262499928474426,,0.6187960505485535,,
49,10949,,,,,0.8240285515785217,0.49802735447883606
49,10949,0.771347165107727,,0.5706755518913269,,,
50,10999,,0.8309375047683716,,0.47920456528663635,,
50,11049,,0.7209374904632568,,0.600212574005127,,
50,11099,,0.7128124833106995,,0.6505464315414429,,
50,11149,,0.8262499570846558,,0.4779147207736969,,
50,11168,0.796999990940094,,0.5337026715278625,,,
51,11199,,0.8781249523162842,,0.40861034393310547,,
51,11249,,0.8424999713897705,,0.4557194411754608,,
51,11299,,0.7131249904632568,,0.6418798565864563,,
51,11349,,0.8696874976158142,,0.4160510301589966,,
51,11387,0.7970585823059082,,0.5223413109779358,,,
52,11399,,0.8381249904632568,,0.43751850724220276,,
52,11449,,0.8403124809265137,,0.4368140697479248,,
52,11499,,0.9281249642372131,,0.3418138921260834,,
52,11549,,0.4937499761581421,,1.3082236051559448,,
52,11599,,0.8837499618530273,,0.39039328694343567,,
52,11606,0.817408561706543,,0.5006265044212341,,,
53,11649,,0.9103124737739563,,0.35376372933387756,,
53,11699,,0.9134374856948853,,0.33908218145370483,,
53,11749,,0.8331249952316284,,0.4794645607471466,,
53,11799,,0.8343749642372131,,0.4285203516483307,,
53,11825,0.84796142578125,,0.4402303099632263,,,
54,11849,,0.9034374952316284,,0.3444100320339203,,
54,11899,,0.7899999618530273,,0.4926060438156128,,
54,11949,,0.9375,,0.2925235629081726,,
54,11999,,0.8859374523162842,,0.354761004447937,,
54,12044,,,,,0.9273285865783691,0.3067958950996399
54,12044,0.8658757209777832,,0.39561474323272705,,,
