epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.11437499523162842,,2.308924674987793,,
0,99,,0.13343749940395355,,2.2909209728240967,,
0,149,,0.14531250298023224,,2.2672929763793945,,
0,199,,0.14093749225139618,,2.2649474143981934,,
0,218,0.12941713631153107,,2.304598808288574,,,
1,249,,0.15031249821186066,,2.257032632827759,,
1,299,,0.14656250178813934,,2.265167474746704,,
1,349,,0.1484375,,2.2606546878814697,,
1,399,,0.15156249701976776,,2.2627627849578857,,
1,437,0.15005142986774445,,2.261728286743164,,,
2,449,,0.15656249225139618,,2.256871223449707,,
2,499,,0.15718749165534973,,2.2602648735046387,,
2,549,,0.14499999582767487,,2.261929988861084,,
2,599,,0.1484375,,2.2605507373809814,,
2,649,,0.15343749523162842,,2.2620110511779785,,
2,656,0.1505514234304428,,2.2599575519561768,,,
3,699,,0.1471875011920929,,2.2622296810150146,,
3,749,,0.1512499898672104,,2.2542176246643066,,
3,799,,0.14812499284744263,,2.2638421058654785,,
3,849,,0.14499999582767487,,2.259829044342041,,
3,875,0.15112857520580292,,2.258758783340454,,,
4,899,,0.1525000035762787,,2.258681535720825,,
4,949,,0.15187498927116394,,2.2543466091156006,,
4,999,,0.15031249821186066,,2.2627553939819336,,
4,1049,,0.15187498927116394,,2.2551796436309814,,
4,1094,,,,,0.15158571302890778,2.258815288543701
4,1094,0.15177857875823975,,2.2575666904449463,,,
5,1099,,0.1509374976158142,,2.261604070663452,,
5,1149,,0.15656249225139618,,2.2517664432525635,,
5,1199,,0.1603125035762787,,2.2563016414642334,,
5,1249,,0.1574999988079071,,2.251804828643799,,
5,1299,,0.15718749165534973,,2.2590038776397705,,
5,1313,0.15357571840286255,,2.2556636333465576,,,
6,1349,,0.1603125035762787,,2.2495150566101074,,
6,1399,,0.1603125035762787,,2.2407290935516357,,
6,1449,,0.16437499225139618,,2.245805263519287,,
6,1499,,0.15312500298023224,,2.249181032180786,,
6,1532,0.15974856913089752,,2.249035596847534,,,
7,1549,,0.15937499701976776,,2.238795280456543,,
7,1599,,0.1693750023841858,,2.2302238941192627,,
7,1649,,0.1628125011920929,,2.2283809185028076,,
7,1699,,0.17749999463558197,,2.2207746505737305,,
7,1749,,0.16968749463558197,,2.212010383605957,,
7,1751,0.1714814305305481,,2.2281887531280518,,,
8,1799,,0.1834374964237213,,2.2091991901397705,,
8,1849,,0.1850000023841858,,2.2050113677978516,,
8,1899,,0.17906250059604645,,2.200728416442871,,
8,1949,,0.18937499821186066,,2.188519239425659,,
8,1970,0.18457572162151337,,2.197222948074341,,,
9,1999,,0.1940625011920929,,2.167039394378662,,
9,2049,,0.20125000178813934,,2.1683008670806885,,
9,2099,,0.20031249523162842,,2.1617913246154785,,
9,2149,,0.2006250023841858,,2.159794569015503,,
9,2189,,,,,0.1997714340686798,2.161595106124878
9,2189,0.20083428919315338,,2.1633033752441406,,,
10,2199,,0.21406249701976776,,2.135990619659424,,
10,2249,,0.21281249821186066,,2.131945848464966,,
10,2299,,0.2146874964237213,,2.1232802867889404,,
10,2349,,0.21656249463558197,,2.1276943683624268,,
10,2399,,0.22874999046325684,,2.1097006797790527,,
10,2408,0.21871143579483032,,2.1275670528411865,,,
11,2449,,0.24312499165534973,,2.1000173091888428,,
11,2499,,0.23468749225139618,,2.094393730163574,,
11,2549,,0.24281249940395355,,2.0840752124786377,,
11,2599,,0.2537499964237213,,2.0740621089935303,,
11,2627,0.23690427839756012,,2.0901968479156494,,,
12,2649,,0.2449999898672104,,2.0575482845306396,,
12,2699,,0.24718749523162842,,2.057835578918457,,
12,2749,,0.2540625035762787,,2.043804883956909,,
12,2799,,0.26624998450279236,,2.0295233726501465,,
12,2846,0.255197137594223,,2.051238775253296,,,
13,2849,,0.265625,,2.0274558067321777,,
13,2899,,0.2775000035762787,,2.017836809158325,,
13,2949,,0.27656248211860657,,2.017571210861206,,
13,2999,,0.27250000834465027,,2.0082507133483887,,
13,3049,,0.27562499046325684,,1.9964609146118164,,
13,3065,0.2728300094604492,,2.012322425842285,,,
14,3099,,0.28468748927116394,,1.9799525737762451,,
14,3149,,0.29093748331069946,,1.9778261184692383,,
14,3199,,0.2946874797344208,,1.967332124710083,,
14,3249,,0.2918750047683716,,1.9690322875976562,,
14,3284,,,,,0.27724286913871765,1.991982102394104
14,3284,0.2894900143146515,,1.974402666091919,,,
15,3299,,0.3046875,,1.9335910081863403,,
15,3349,,0.3103124797344208,,1.9339475631713867,,
15,3399,,0.2940624952316284,,1.952315092086792,,
15,3449,,0.30906248092651367,,1.9322315454483032,,
15,3499,,0.32468748092651367,,1.914434552192688,,
15,3503,0.30516713857650757,,1.9362313747406006,,,
16,3549,,0.31843748688697815,,1.8981049060821533,,
16,3599,,0.31843748688697815,,1.8996343612670898,,
16,3649,,0.3359375,,1.8849995136260986,,
16,3699,,0.3140625059604645,,1.9034756422042847,,
16,3722,0.3209528625011444,,1.8969095945358276,,,
17,3749,,0.33812499046325684,,1.867956280708313,,
17,3799,,0.3425000011920929,,1.8514034748077393,,
17,3849,,0.33812499046325684,,1.858920931816101,,
17,3899,,0.31968748569488525,,1.8660712242126465,,
17,3941,0.33610713481903076,,1.8593186140060425,,,
18,3949,,0.34437498450279236,,1.8294240236282349,,
18,3999,,0.3462499976158142,,1.8384222984313965,,
18,4049,,0.351874977350235,,1.81447172164917,,
18,4099,,0.3621875047683716,,1.8047683238983154,,
18,4149,,0.3568750023841858,,1.8007464408874512,,
18,4160,0.34941571950912476,,1.822461485862732,,,
19,4199,,0.3528124988079071,,1.8055554628372192,,
19,4249,,0.3709374964237213,,1.779545783996582,,
19,4299,,0.3528124988079071,,1.782015323638916,,
19,4349,,0.3618749976158142,,1.786655068397522,,
19,4379,,,,,0.33418571949005127,1.8348701000213623
19,4379,0.3624371290206909,,1.786503553390503,,,
20,4399,,0.37718749046325684,,1.752740502357483,,
